F_total_int,F_total_ext,Q_total_int,Q_total_ext,P_mean_int,P_mean_ext,P_max_int,P_max_ext,P_sd_int,P_sd_ext,h_min_int,h_min_ext,h_mean_int,h_mean_ext,h_max_int,h_max_ext,h_sd_int,h_sd_ext
287180.3154758276,688481.8197512361,3.716773945356903e-05,9.43589279578538e-05,474541.6816210848,278601.4485948206,1308229.8663551924,666699.0983819528,568338.623793013,303965.52722852374,4.424979122083921e-05,4.478021693602837e-05,4.605832175288038e-05,4.78346704672279e-05,4.767937272489129e-05,5.062273781307714e-05,9.325917044358994e-07,1.113959374956213e-06
219032.1760759526,426397.442563855,9.135683178947292e-05,9.789548099572366e-05,323820.5586835725,201306.30842440703,718823.9130100987,532362.4003461079,315110.70861813385,220518.1808330597,6.568665361496313e-05,5.573774761270248e-05,6.68084990749085e-05,5.9844143631209545e-05,6.757493507776602e-05,6.370428580536985e-05,4.120570306107722e-07,1.997412731067546e-06
303722.7320985745,759118.0671515862,2.260184639754453e-05,0.0001079744043424,673080.1897054,380173.2552949901,2226217.169128141,1119759.0663891477,867021.3369114612,479011.86995555065,3.897735245698787e-05,4.1501403807986426e-05,4.1682085746786656e-05,4.652520717034674e-05,4.46739135593785e-05,5.022470490501584e-05,1.638532653226204e-06,2.13522091767795e-06
92921.86867400727,509399.9637816083,7.304127189236006e-05,0.0003913299434351,171639.80546017387,261405.4249188769,405637.72892884735,1030389.6009831044,193853.46851430103,396258.7550194058,6.568243689659255e-05,8.62885534079188e-05,6.628079171711393e-05,8.999985425590725e-05,6.683023575141293e-05,9.382001968027024e-05,3.310729197359928e-07,1.816308151145679e-06
293549.7987556718,867504.93730676,5.0805481334012726e-05,0.0004508727834991,617618.2274594003,366553.2934437126,1565952.012194782,716924.0868674804,679426.1321889384,347617.9919355751,4.414258265146783e-05,5.7970066825333294e-05,4.666153816141283e-05,6.184964628357541e-05,4.871838956354185e-05,6.471826674809192e-05,1.304426878412244e-06,1.4720607929445708e-06
164110.42813967852,442609.4444228877,3.949359278603008e-05,9.020400631329982e-05,271391.32197845075,207872.4156551308,631080.3247687098,573187.0044273573,279739.513996857,233105.87237528112,5.21575282292766e-05,5.412409461915845e-05,5.31307662434436e-05,5.762536362527697e-05,5.388676495722569e-05,6.118993493821398e-05,4.309660666797814e-07,1.7423653524362378e-06
378136.0629207913,801144.7171089222,2.456092406261701e-05,7.11656165428986e-05,685770.3435950443,403288.5498071784,2161014.7578524915,1092901.194195298,853392.7070776058,497519.3940006177,3.773761968332933e-05,3.046078255311413e-05,4.0319149883528126e-05,3.539682670639326e-05,4.2955386007537415e-05,3.89062943056681e-05,1.388439853700343e-06,2.094954907251545e-06
477981.8994333508,1087831.1325892757,0.0001468819061496,0.0003289880828999,757917.8253839099,460248.54602418776,1521400.4420502407,969387.48594633,730944.0879684724,469761.7824490708,4.870942614350938e-05,4.676848035209789e-05,5.09896800780986e-05,5.1277684039058697e-05,5.239750630637028e-05,5.457043557284119e-05,9.320081523408449e-07,1.7861490130072552e-06
412257.9630588572,1168455.4316076264,2.8387018982803032e-05,0.0002366745299023,767962.4485834641,478399.1054550709,2355567.11404418,989530.2082369776,1007140.176692064,455061.4686976746,3.327309216429985e-05,5.028088235902064e-05,3.644049323397376e-05,5.517198373153914e-05,3.98221478923162e-05,5.854546089042152e-05,1.8680830389191712e-06,1.969284141750152e-06
229434.30972222303,507037.4420291715,5.38044765537521e-05,0.0001867051207563,332413.8348375531,236123.7857328476,737241.5067065551,620915.8666443744,322799.0284126568,292865.99985441373,5.395402192943915e-05,5.021566631484868e-05,5.48950716931956e-05,5.2684689687979625e-05,5.559093742732052e-05,5.458351482042879e-05,3.9507887614326425e-07,1.104031477792896e-06
123917.9906771062,481502.7952633221,6.0948115579411086e-05,0.0004618753668359,198688.7591615177,247541.16862336537,544433.8925016911,737352.8572783752,233416.36756659223,314283.1203960705,7.140318748153714e-05,8.413565261675147e-05,7.206184624343528e-05,8.763021118695409e-05,7.269896057785822e-05,9.02048653822386e-05,3.611312537394229e-07,1.4752398821311098e-06
481736.78918088105,1096002.8013255598,3.367476632754873e-05,9.908457580986576e-05,795358.2947219472,575390.2894047216,1836222.1121864384,1524446.4665989983,812103.1591366379,686640.9117576615,3.2022131774083086e-05,2.937275335879603e-05,3.491048061944227e-05,3.642057536655643e-05,3.703872833545893e-05,4.199900410233894e-05,1.2601945099332106e-06,3.1407445170850767e-06
119189.29850046932,513795.7097258068,8.505190941306158e-05,0.0005405606491637,184630.6832256992,199658.0875744668,375693.5090296896,403388.6129497512,172454.1322875867,184134.74464377927,7.339587558844939e-05,9.001242050229049e-05,7.386951120726358e-05,9.22392267216807e-05,7.422538910075833e-05,9.377477647582724e-05,1.925009842179083e-07,8.02972704156041e-07
290324.3110912212,655702.7139552956,4.026089496067757e-05,7.344999944216379e-05,508560.55819246575,325401.14927232295,1623327.363421075,1050880.3388764518,665269.1822541659,432389.78490183,4.742130447825135e-05,4.405968486912768e-05,4.951969828889936e-05,4.857667535506162e-05,5.1658325606828106e-05,5.2645188034418665e-05,1.1656840840728086e-06,1.8856168916212688e-06
397890.7806134816,775547.6151217256,5.637130680335679e-05,7.742761189096082e-05,594275.7808673058,369744.7593699517,1250667.904208121,980997.3559031404,564581.6530646665,457945.4793876312,4.41016509470894e-05,3.0939425997580815e-05,4.595332194816134e-05,3.520213829811703e-05,4.711120691969032e-05,3.877281460385309e-05,7.471437927823934e-07,1.8630293972567111e-06
241150.153177312,513946.1515010922,6.119730284383085e-05,0.0001535222650481,376508.5505154701,214357.95406617672,860208.1473974591,373017.3807349535,383002.1748730364,173365.0212877044,5.838403748588053e-05,5.394424709029287e-05,5.9551204450624887e-05,5.551503817535542e-05,6.0480805252980944e-05,5.65017129835613e-05,5.401600347107774e-07,4.515210166078506e-07
138762.545119577,521665.8493424092,4.0705933522356345e-05,0.000142127210563,255180.57032664324,253636.04239186263,613832.1448884543,725507.587397219,291353.75604623294,298173.87640775106,4.686714029625501e-05,5.976257602301117e-05,4.786024580510128e-05,6.390489513028626e-05,4.865072963128723e-05,6.780308236923094e-05,4.911461649415762e-07,1.8229869400533887e-06
518303.6091927276,1058904.8539195815,7.463720686701436e-05,8.170833147968877e-05,920757.9709221044,455509.8221933846,2157357.9863221208,904585.301088554,971352.2079740925,377310.3003002202,4.469232307922352e-05,3.378102070971981e-05,4.800647805800466e-05,3.863263028808348e-05,5.070969411510355e-05,4.432067623071264e-05,1.620212951750984e-06,1.8586492546353628e-06
380374.518510477,1091006.7244054358,1.8279645022579462e-05,0.0003169977372766,708592.3380256696,557429.2474061857,2210255.0193924536,1552648.8918710116,870754.3979137216,660308.9722146398,3.331354977749879e-05,4.778472844816015e-05,3.595140285273547e-05,5.572666290391213e-05,3.880310950615324e-05,6.11019881891346e-05,1.4657030215201668e-06,3.1775726302672464e-06
441555.46410342265,1129950.4112486388,-6.645851657893022e-07,7.785762619810228e-05,828495.7020536053,483133.1838222894,3306610.855460604,996227.4151484552,1215489.9772305058,483896.7159491504,1.6655087329069275e-05,2.5183439218001026e-05,2.028161087890226e-05,3.0469817151922404e-05,2.5760355069512066e-05,3.398417991887367e-05,2.265137913535164e-06,2.0077160071723195e-06
297372.0755538677,972215.9824448356,4.420462738485952e-05,0.0004854224680485,470391.4516633528,387035.1888117789,1168007.1462946292,784966.6755698441,515783.4759101587,360535.4196992919,4.703913966033991e-05,6.871488474386692e-05,4.851945531715901e-05,7.242770776395579e-05,4.973092603667722e-05,7.604050030528963e-05,6.956450177823765e-07,1.671932880786158e-06
222056.0612818981,427309.69597776775,8.998011717857285e-05,0.0001525654726602,473154.5168558942,188301.6312976812,1748872.308001798,443792.62873651873,658635.7811264815,197044.83353858328,6.932033238047067e-05,6.046890771075989e-05,7.130621990770974e-05,6.299492021027818e-05,7.380061080211565e-05,6.479251029491846e-05,1.2234265429455134e-06,9.959709710433896e-07
402487.3135475576,1124467.9094522784,1.5324492944283267e-05,0.0003147694904476,727843.4842457451,508107.315226754,2251971.379088052,1171274.6665232908,959907.9547674144,562858.467059541,2.7664881052705803e-05,4.180071096801232e-05,3.0612844690296995e-05,4.797168941975872e-05,3.375781324546724e-05,5.218460175201112e-05,1.7636576167415697e-06,2.4247589820539167e-06
241261.8321119168,381266.309600699,0.0001050039188116,0.0001011231062629,543433.5415796295,146784.46490144372,1849134.819836644,295326.54431663104,709713.3847895704,132350.91773935017,7.158201057104696e-05,5.6418908781398415e-05,7.373711715574983e-05,5.753303677358725e-05,7.628575024394313e-05,5.8796999872132014e-05,1.2960561982717776e-06,4.1006543813399197e-07
436898.4072691615,1134766.316658038,3.563879941342568e-05,0.0002394764382574,826937.8638672642,472620.9950135679,2216360.500679738,1781714.1137890462,922019.4864827336,725109.5111332681,4.0738385445913456e-05,4.831725537653239e-05,4.3703497656050814e-05,5.492415215393058e-05,4.658741300991523e-05,6.052302083779888e-05,1.62608545446292e-06,3.0460777975551837e-06
486815.9554496632,1055215.1380260687,5.5109621385197885e-05,7.587718898375705e-05,773433.0736644311,491553.8559545968,1881113.0908954127,1376384.7977783089,822781.9901233834,572174.4618084752,4.501704519989146e-05,3.743945270270757e-05,4.7635262675963473e-05,4.422728344996692e-05,4.962777162152203e-05,5.095731269047427e-05,1.1832956305875745e-06,2.9910041870464105e-06
325080.1275093979,573797.3007303689,0.0001047747767552,0.0001397156814773,547823.0909985685,234088.2593437868,1744845.4907632975,396166.1653833168,715567.2504536567,188770.2225728531,6.193277549755162e-05,4.811408543429229e-05,6.416119933242882e-05,4.922917256259076e-05,6.639497592041946e-05,5.040287841751878e-05,1.2310067674917168e-06,3.889354785652481e-07
228806.3875892012,411536.0330790171,0.0001523813064366,0.0001759920072748,383990.9099631687,183821.6534368367,927628.380118744,418469.3725777078,410703.16015512985,184936.12610643893,7.427879623332523e-05,6.32912286392844e-05,7.567117272299017e-05,6.528696291099807e-05,7.676494923487974e-05,6.741303011662732e-05,6.662013415572004e-07,9.346388275485676e-07
281907.69756774924,799763.0056487487,3.361573692524412e-05,0.0003489437517829,479741.6896869679,422395.363268954,1294895.7131083258,1105012.616266346,542699.922435978,478720.6218042967,4.764263820376359e-05,5.698416549312578e-05,4.921837076138966e-05,6.298729267314974e-05,5.071101338590865e-05,6.660863612104192e-05,7.764361633049721e-07,2.2803715578656468e-06
259778.5110097978,718732.6486097231,3.641243987244029e-05,0.0001352966899326,434305.5818651153,376248.9551043014,798393.6217852739,1487567.0930003214,357838.7627299708,563529.2438945863,4.367842864084616e-05,4.979503321402143e-05,4.491419669865654e-05,5.542452396177564e-05,4.565126047779515e-05,6.005716565168841e-05,4.255100195334444e-07,2.421613632244921e-06
111169.59804059762,526779.8888298583,4.113830410854459e-05,0.0004200126878832,207487.10084185735,250139.35460881356,547025.1847261373,759430.8512721644,225591.30374696423,315958.56870333373,7.055556202742661e-05,8.902521508763314e-05,7.120628000004857e-05,9.273118464989264e-05,7.191371715381236e-05,9.538275733442192e-05,3.580169921293525e-07,1.4484320835423677e-06
428439.0771209853,1142420.2530840412,1.9339235385257217e-05,0.0001678213367499,801162.4987118194,483872.5425103066,1942210.4688592071,973272.0019241016,913572.054646988,472110.1218708216,2.3840988343036368e-05,3.5338899915057105e-05,2.691987856994308e-05,4.0478197915244185e-05,2.9624255917401297e-05,4.417754676498125e-05,1.5780874290429526e-06,1.96895974011919e-06
193971.4786835649,413962.3930827965,3.526568726278495e-05,9.704663539013254e-05,379792.6130903109,199383.343081724,1158636.087888962,525357.9751371421,489611.3536250438,247122.84124794693,4.888472510032488e-05,4.428593377124465e-05,5.0425572557766e-05,4.648548343520421e-05,5.205846842934803e-05,4.8162354715218384e-05,9.2053539561817e-07,9.758835266460104e-07
279313.6544571854,475563.8431774197,0.0001597650128846,0.0001612598885302,487816.9229605868,213197.13197545832,1213249.8775008658,516679.7804253458,502628.2848566278,219624.88217250397,8.162635475395076e-05,6.534704413331122e-05,8.332481993775611e-05,6.886377587865746e-05,8.474295135952514e-05,7.199776809101181e-05,7.671292161433569e-07,1.5927427375897117e-06
184070.87119313757,479792.12655359774,3.932975383126765e-05,0.0002698250467346,339336.885508499,206772.41942567588,937237.1530669908,452365.759245565,379718.4745098414,219248.0969824691,5.79331656661e-05,6.054135773730372e-05,5.9143413513559257e-05,6.255901801551913e-05,6.033207169830589e-05,6.40489655175831e-05,6.721556598167498e-07,7.653582593423423e-07
309711.3282872049,731650.2989326015,7.743843763390458e-05,0.0001108944544767,468442.7394012382,299863.30638651474,843490.6668382608,782329.0468127682,400529.922768509,360030.51214738673,4.836062322127109e-05,4.810952608260356e-05,4.948152594026695e-05,5.083855752844928e-05,5.0114390106628426e-05,5.361766381216134e-05,3.856475175504974e-07,1.2545614405223683e-06
196804.3806599028,407861.3615698093,8.915276896594451e-05,0.000111255643823,343836.8224046905,163311.55851893008,827920.3563019697,276152.33702732227,394705.6949659551,132027.00810404922,5.375375359347674e-05,4.915145760139007e-05,5.502587571597225e-05,4.998600136968047e-05,5.603744896199768e-05,5.081674797378841e-05,6.648327247254456e-07,2.747780414845555e-07
407458.182209957,642471.8586865716,0.0001530527402305,9.651805060032889e-05,618372.0732714088,262735.0874699071,1399467.2901726663,451634.43314780376,627834.5163983862,213017.44739175704,6.372088410616402e-05,3.9994153861805536e-05,6.569583892571262e-05,4.14329297754761e-05,6.708069300916137e-05,4.258263817720223e-05,8.48208611142723e-07,4.923297262443182e-07
359982.21077937225,571404.5024634432,9.80435189056428e-05,9.180605553629116e-05,691181.7076453343,251728.47238465032,1925731.963343843,544241.638250689,807243.703192278,263031.9690400428,6.017662604182057e-05,3.8751463806728215e-05,6.289511461563614e-05,4.079181745228296e-05,6.557986120164459e-05,4.256805224629413e-05,1.4662490607682152e-06,8.606984403062498e-07
265039.0426081811,764982.8077007261,3.231359366098624e-05,0.0003211475501608,478091.2650172831,312366.13554287463,1275730.6786752965,527747.3389367732,559170.1550806508,251428.0560291473,4.344483172082132e-05,5.496139652640047e-05,4.5223485831922094e-05,5.758002788838484e-05,4.697505905931608e-05,5.961845793158824e-05,9.83252465865747e-07,1.03982524575522e-06
263263.79685429187,679157.0018983205,3.742164176746632e-05,0.000150760097592,403076.3008582191,308729.2060776205,814488.1076114487,773106.7037071637,392012.6480823658,367694.1287958737,3.797885496419522e-05,4.164108325351436e-05,3.91428321590025e-05,4.5161885580257845e-05,4.014413064730658e-05,4.7603321385789446e-05,5.012905495353485e-07,1.4681509427811426e-06
297766.8870560004,740656.4364415527,3.972576370433448e-05,0.0001415729091959,564456.6231959574,347370.3337886855,1375472.9577283154,954935.8037456304,646010.5116417452,445296.0472492133,3.681328068805948e-05,3.922230935685956e-05,3.900391347170511e-05,4.338576169220872e-05,4.092625591763304e-05,4.652504564373957e-05,1.1369992063928488e-06,1.7742083123105038e-06
521643.0747817942,1059970.9503937166,4.110179044245007e-05,3.333044746157314e-05,948870.8859676748,575617.0263514338,2578447.824490014,2167622.9801987708,1074006.0307466637,839652.9354138888,3.960058248291288e-05,2.325211961684705e-05,4.339580168241005e-05,3.425157240778266e-05,4.689973815075285e-05,4.3623206308873054e-05,1.85081902628844e-06,4.793188311280341e-06
157014.6707924444,456814.02913394506,3.782554299398521e-05,0.0001261910550619,260466.38585417837,245380.7695729864,727848.3797859559,886645.0350893785,315783.8691024312,348082.9186362902,5.496310290192483e-05,5.935190873511943e-05,5.593842808454418e-05,6.324929450946668e-05,5.678990610961159e-05,6.725491024412902e-05,5.094587773803399e-07,1.7412716467303876e-06
211064.1900385873,437011.5904679777,0.000189284059405,0.0001795384936724,399981.8588433101,192471.5096504096,1029039.5617959826,518555.3909360806,454329.22878788575,229909.98275665776,7.55352942471181e-05,6.929716472373851e-05,7.72482716990894e-05,7.188055318291798e-05,7.856749601697166e-05,7.471373953831285e-05,8.400918200951575e-07,1.3087187282861278e-06
